months,day_of_months,hours,outdoor_temperatures,outdoor_humidities,htg_setpoints,clg_setpoints,air_temperatures,air_humidities,people_occupants,air_co2s,window_fan_energies,total_electricity_HVACs,temp_violations,co2_violations,time_labels,window_fan_speeds,ac_fan_speeds
1.0,31.0,19.0,18.0,15.0,21.0,23.0,22.990831,17.34009,7.92,816.06854,27000.0,12282.434,False,True,01-31 19:50,1.0,1.0
1.0,31.0,20.0,17.666666,15.333333,21.0,23.0,22.730549,17.212687,3.96,780.24414,27000.0,12282.434,False,False,01-31 20:00,1.0,1.0
1.0,31.0,20.0,17.333334,15.666667,21.0,23.0,22.450693,16.92332,3.96,736.9567,27000.0,14516.21,False,False,01-31 20:10,1.0,1.0
1.0,31.0,20.0,17.0,16.0,21.0,23.0,22.248016,16.572615,3.96,697.9568,27000.0,14683.494,False,False,01-31 20:20,1.0,1.0
1.0,31.0,20.0,16.666666,16.333334,21.0,23.0,22.335585,16.386145,3.96,687.6677,0.0,14020.901,False,False,01-31 20:30,0.0,1.0
1.0,31.0,20.0,16.333334,16.666666,21.0,23.0,22.439539,16.462404,3.96,694.3777,0.0,12282.434,False,False,01-31 20:40,0.0,1.0
1.0,31.0,20.0,16.0,17.0,21.0,23.0,22.448322,16.721672,3.96,706.37036,0.0,13284.268,False,False,01-31 20:50,0.0,1.0
1.0,31.0,21.0,15.783334,17.5,21.0,23.0,22.39894,17.048399,3.96,718.43695,0.0,12282.434,False,False,01-31 21:00,0.0,1.0
1.0,31.0,21.0,15.566667,18.0,21.0,23.0,22.336521,17.37521,3.96,729.4356,0.0,12282.434,False,False,01-31 21:10,0.0,1.0
1.0,31.0,21.0,15.35,18.5,21.0,23.0,22.276218,17.688776,3.96,739.59467,0.0,12282.434,False,False,01-31 21:20,0.0,1.0
1.0,31.0,21.0,15.133333,19.0,21.0,23.0,22.21641,17.995762,3.96,749.26685,0.0,12282.434,False,False,01-31 21:30,0.0,1.0
1.0,31.0,21.0,14.916667,19.5,21.0,23.0,22.153784,18.302536,3.96,758.63574,0.0,12282.434,False,False,01-31 21:40,0.0,1.0
1.0,31.0,21.0,14.7,20.0,21.0,23.0,22.087608,18.610771,3.96,767.7566,0.0,12282.434,False,False,01-31 21:50,0.0,1.0
1.0,31.0,22.0,14.483334,19.666666,21.0,23.0,21.51765,19.098778,3.96,750.47174,0.0,13451.497,False,False,01-31 22:00,0.0,1.0
1.0,31.0,22.0,14.266666,19.333334,21.0,23.0,21.09203,19.235188,3.96,730.5196,0.0,14730.981,False,False,01-31 22:10,0.0,1.0
1.0,31.0,22.0,14.05,19.0,21.0,23.0,21.001312,19.031643,3.96,716.4449,0.0,105543.11,False,False,01-31 22:20,0.0,1.0
1.0,31.0,22.0,13.833333,18.666666,21.0,23.0,21.0,18.63441,3.96,700.0943,0.0,122281.22,False,False,01-31 22:30,0.0,1.0
1.0,31.0,22.0,13.616667,18.333334,21.0,23.0,20.999977,18.250383,3.96,686.1419,0.0,139596.45,False,False,01-31 22:40,0.0,1.0
1.0,31.0,22.0,13.4,18.0,21.0,23.0,20.99997,17.874622,3.96,673.9655,0.0,182194.0,False,False,01-31 22:50,0.0,1.0
1.0,31.0,23.0,13.183333,17.333334,21.0,23.0,20.999954,17.288107,0.0,653.00604,0.0,276514.12,False,False,01-31 23:00,0.0,1.0
1.0,31.0,23.0,12.966666,16.666666,5.0,50.0,20.411257,17.163612,0.0,635.64905,0.0,0.0,False,False,01-31 23:10,0.0,0.0
1.0,31.0,23.0,12.75,16.0,5.0,50.0,19.894146,16.894533,0.0,609.12006,0.0,0.0,False,False,01-31 23:20,0.0,0.0
